        69  |       5648  |         11  | MYF! | 
        75  |       5665  |         60  | %ZtD | 
        58  |       5792  |         43  | lJW47 | 
        52  |       5901  |         59  | HKCuG | 
        54  |       5848  |         39  | 0WWi | 
        67  |       5641  |         66  | wuW7 | 
        49  |       5735  |         87  | HR%p; | 
        67  |       5691  |         53  | Pmmbq | 
        73  |       5959  |         50  | S!Rf | 
        54  |       5673  |         42  | UhGm6 | 
        60  |       5850  |         72  | 640T | 
        67  |       5728  |         79  | _J : | 
        61  |       5691  |         47  | 6so5f | 
        48  |       5906  |         53  | 1K5ij | 
        64  |       5849  |         30  | w;Aj | 
        70  |       5965  |         40  |  L!V. | 
        54  |       5799  |         22  | -dXw7 | 
        65  |       5774  |         98  | T1hp | 
        52  |       5905  |         63  | 12RR | 
        55  |       5710  |         80  | c9FxZ | 
        55  |       5810  |         49  | 1-b__ | 
        61  |       5665  |         74  | Q?Ow | 
        49  |       5765  |         75  | -_N% | 
        67  |       5754  |         96  | NGgsl | 
        75  |       5795  |         24  | ul.x | 
        57  |       5974  |         69  | Q;bN | 
        72  |       5810  |         49  | qYVJH | 
        47  |       5784  |         60  | K:ug1 | 
        59  |       5970  |         12  | 9__d | 
        50  |       5758  |         62  | BIl0 | 
        61  |       5706  |         21  | Pu0DB | 
        74  |       5932  |         96  | a?mc | 
        69  |       5868  |         34  | RONZs | 
        63  |       5886  |         21  | 2%as | 
        47  |       5738  |         94  | EC-% | 
        61  |       5660  |         47  | .uj? | 
        60  |       5819  |         73  | gty7 | 
        51  |       5723  |         23  | Iemhr | 
        49  |       5895  |         44  | 5Ut? | 
        47  |       5655  |         84  | VrlN | 
        54  |       5759  |         57  | rjx;B | 
        75  |       5865  |         40  | vteR | 
        64  |       5895  |         27  | _XQkE | 
        70  |       5655  |         98  | C%;? | 
        66  |       5753  |         66  | wVPYv | 
        62  |       5729  |         19  | 7gEL | 
        71  |       5881  |         57  | hIFc | 
        71  |       5648  |         14  | 4n UW | 
        60  |       5818  |         71  | LebeH | 
        48  |       5760  |         74  | ?Phv | 
        47  |       5833  |         69  | Mi0uO | 
        56  |       5717  |         61  | OI3A1 | 
        64  |       5907  |         18  | IwXq | 
        71  |       5850  |         53  | Qe Cu | 
        45  |       5852  |         39  | OWpQq | 
        48  |       5764  |         77  | tDPA | 
        59  |       5893  |         23  | x3.Rp | 
        45  |       5895  |         52  | trPr | 
        49  |       5756  |         68  | L-RpO | 
        59  |       5855  |         19  | 1d15  | 
        65  |       5930  |         46  | Svrw. | 
        54  |       5707  |         11  | InLZ | 
        48  |       5887  |         62  | N35W1 | 
        45  |       5868  |         96  | aOAKA | 
        64  |       5703  |         92  | eTKB! | 
        61  |       5941  |         25  | Du?Y | 
        67  |       5969  |         29  | N5yV | 
        75  |       5873  |         98  | zAcy | 
        63  |       5681  |         20  | Wh7iJ | 
        64  |       5894  |         48  | vR?c | 
        49  |       5933  |         26  | I SK | 
        62  |       5843  |         90  | LTVd? | 
        58  |       5814  |         78  | X1PK | 
        74  |       5665  |         41  | ?de0 | 
        49  |       5758  |         79  | cGZX | 
        47  |       5706  |         73  | xu9OE | 
        64  |       5965  |         22  | ZJI7 | 
        51  |       5805  |         56  | QKf. | 
        55  |       5795  |         57  | tqk- | 
        67  |       5718  |         49  | AF:D | 
        70  |       5961  |         34  | 08HsS | 
        47  |       5715  |         55  | CpKZ | 
        51  |       5778  |         88  | 0b9T | 
        48  |       5717  |         53  | Kx01J | 
        70  |       5725  |         71  | rF%-6 | 
        60  |       5796  |         52  | j_Cho | 
        50  |       5787  |         58  | 7DzgV | 
        62  |       5723  |         17  | Zy UD | 
        64  |       5866  |         92  | m0GKr | 
        71  |       5932  |         94  | nEU1 | 
        52  |       5771  |         36  | meAG! | 
        60  |       5712  |         94  | ulfU | 
        53  |       5701  |         44  | fXfjL | 
        70  |       5688  |         76  | CEE l | 
        60  |       5899  |         78  | e.?P | 
        72  |       5921  |         91  | vbl!L | 
        58  |       5873  |         77  | uSV6 | 
        48  |       5949  |         31  | H8ng | 
        61  |       5852  |         48  | nIhhJ | 
        53  |       5859  |         13  | m3iI | 
        75  |       5823  |         83  | QQXM8 | 
        73  |       5756  |         30  | 1Ns7 | 
        52  |       5686  |         24  | vh?b | 
        59  |       5751  |         40  | wgGD: | 
        58  |       5779  |         58  | JtMW3 | 
        55  |       5672  |         89  | .wWz | 
        65  |       5957  |         56  | 97Wr | 
        73  |       5784  |         85  | rZ4% | 
        54  |       5705  |         31  | svD?X | 
        67  |       5946  |         24  | MbRNb | 
        58  |       5749  |         90  | N;kq | 
        71  |       5798  |         72  | AX L | 
        72  |       5834  |         53  | A4lR | 
        73  |       5945  |         34  | a;Nv | 
        62  |       5701  |         20  | pdsG | 
        52  |       5678  |         80  | ?;jRU | 
        55  |       5890  |         22  | M;ce4 | 
        48  |       5848  |         89  | Cd3A | 
        71  |       5834  |         68  | qEup | 
        61  |       5736  |         95  | lcftH | 
        52  |       5966  |         36  | 9?YWC | 
        60  |       5968  |         36  | L..Z | 
        71  |       5764  |         71  | y_5EU | 
        54  |       5694  |         78  | %B7D | 
        71  |       5896  |         17  | V0OeE | 
        58  |       5758  |         31  | RF ?; | 
        72  |       5792  |         57  | gNTj | 
        49  |       5774  |         55  | 0LN u | 
        51  |       5682  |         57  | Kn!j | 
        60  |       5703  |         10  | ABF2 | 
        62  |       5674  |         35  | Oq-s | 
        49  |       5901  |         80  | sYde | 
        59  |       5685  |         65  | m4k.y | 
        63  |       5779  |         68  | dhtE | 
        60  |       5906  |         21  | M:vy | 
        69  |       5797  |         32  | -T;r | 
        69  |       5899  |         12  | lq1OV | 
        66  |       5718  |         89  | BzV3 | 
        54  |       5774  |         54  | Fm:sH | 
        71  |       5810  |         97  | %yTV | 
        70  |       5712  |         22  | z3V; | 
        75  |       5920  |         97  | x0e:- | 
        74  |       5757  |         18  | lMNA  | 
        58  |       5709  |         63  | xrvQG | 
        55  |       5974  |         98  | _mo7- | 
        73  |       5791  |         76  | PxO;z | 
        67  |       5956  |         89  | JwdAY | 
        52  |       5650  |         93  | vys%g | 
        51  |       5785  |         17  | t sB | 
        56  |       5761  |         47  | C?_9 | 
        45  |       5907  |         70  | 128 F | 
        47  |       5788  |         60  | f0BP | 
        57  |       5946  |         86  | cL;N; | 
        53  |       5979  |         98  | LLpc | 
        48  |       5646  |         69  | i1Ja | 
        48  |       5819  |         94  | g2Yfw | 
        45  |       5666  |         18  | sESse | 
        60  |       5797  |         52  | 6vpu9 | 
        48  |       5827  |         76  | H%Uj | 
        55  |       5894  |         96  | 9_e% | 
        70  |       5721  |         82  | GIGa | 
        55  |       5961  |         10  | jmNVc | 
        70  |       5690  |         53  | 8BLGC | 
        57  |       5748  |         49  | njVd | 
        64  |       5829  |         49  | 5Vrp9 | 
        50  |       5758  |         90  | 4ePJ | 
        74  |       5771  |         14  | ROwCP | 
        69  |       5803  |         12  |  v49 | 
        72  |       5775  |         14  | ERfc | 
        50  |       5754  |         25  | O5r23 | 
        52  |       5818  |         70  | !KT5 | 
        48  |       5918  |         13  | CJR3 | 
        53  |       5757  |         65  | Or;pP | 
        67  |       5760  |         59  | c9:d | 
        65  |       5704  |         37  | SrE%T | 
        49  |       5886  |         97  | k z: | 
        58  |       5701  |         44  | 6KDRe | 
        68  |       5883  |         60  | oNa1 | 
        53  |       5894  |         11  | T8?W | 
        46  |       5659  |         37  | Q1vX | 
        58  |       5837  |         77  | 1DJ3 | 
        60  |       5868  |         97  | NDnp | 
        74  |       5726  |         77  | ANP; | 
        58  |       5829  |         18  | :KlH | 
        57  |       5663  |         99  | jAMpY | 
        62  |       5696  |         48  | nuC8 | 
        46  |       5843  |         91  | Ul6%S | 
        64  |       5693  |         45  | !qUz | 
        60  |       5791  |         91  | pqZf9 | 
        49  |       5835  |         12  | 1PUU | 
        51  |       5751  |         91  | kWLE | 
        73  |       5806  |         77  | cG.nt | 
        46  |       5679  |         42  | sTbU | 
        47  |       5927  |         91  | TCK1 | 
        70  |       5683  |         83  | ;U 0 | 
        57  |       5770  |         60  | KiiOF | 
        74  |       5874  |         88  | yTLI | 
        70  |       5912  |         57  | 3j;4w | 
        60  |       5678  |         41  | z_Yt; | 
        56  |       5655  |         51  | i?ZlQ | 
        56  |       5857  |         93  | vrJ? | 
        65  |       5669  |         48  | GzY4 | 
        53  |       5788  |         53  | z066 | 
        63  |       5965  |         54  | c3YLc | 
        73  |       5709  |         50  | FWm7 | 
        68  |       5782  |         78  | uzunB | 
        52  |       5806  |         17  | D1;N6 | 
        71  |       5799  |         79  | _ PWe | 
        56  |       5880  |         47  | !fzJz | 
        48  |       5818  |         25  | QFrF | 
        58  |       5899  |         47  | 6:Um | 
        62  |       5895  |         59  | 2T6M | 
        63  |       5850  |         62  | !sOO3 | 
        61  |       5659  |         90  | c8S3 | 
        53  |       5659  |         58  | K:Q8! | 
        45  |       5916  |         55  | ZYLx | 
        66  |       5911  |         55  | 3Q_j | 
        64  |       5950  |         68  | VRPlm | 
        72  |       5652  |         95  | Z5 EK | 
        48  |       5920  |         63  | ee%CN | 
        68  |       5829  |         81  | BQwl2 | 
        51  |       5926  |         10  | Mhlo | 
        72  |       5863  |         30  | DRfh | 
        66  |       5878  |         26  | CoeT | 
        48  |       5966  |         74  | !u3Gr | 
        57  |       5760  |         84  | _MakF | 
        61  |       5903  |         72  | e;GS? | 
        45  |       5917  |         87  | X.anP | 
        59  |       5952  |         82  | !-dlT | 
        54  |       5809  |         26  | NE!: | 
        51  |       5869  |         79  | KXyl | 
        69  |       5871  |         34  | bFUm8 | 
        56  |       5962  |         24  | CgcB | 
        53  |       5914  |         52  | P0JzC | 
        45  |       5871  |         76  | WCcX | 
        64  |       5651  |         57  | gGHG? | 
        62  |       5731  |         59  | R6wx | 
        62  |       5847  |         31  | Q9R- | 
        72  |       5826  |         48  | 5XwyW | 
        69  |       5828  |         32  | 0B9h | 
        50  |       5935  |         30  | elt6 | 
        58  |       5669  |         84  | 9B:4 | 
        52  |       5962  |         48  | 5Um? | 
        70  |       5811  |         86  | ;4fvy | 
        71  |       5944  |         56  | -3SL3 | 
        50  |       5760  |         96  | 7TGT4 | 
        67  |       5943  |         14  | fqL8 | 
        48  |       5898  |         54  | h_Qu | 
        49  |       5953  |         75  | UpsOU | 
        72  |       5821  |         86  | 1vh5 | 
        49  |       5741  |         44  | 2C82K | 
        59  |       5861  |         34  | fCaQq | 
        59  |       5750  |         29  | LKVA | 
        45  |       5842  |         58  | wbT2 | 
        59  |       5664  |         32  | 6UGx | 
        71  |       5721  |         35  | N:sy | 
        46  |       5796  |         40  | 3DVT | 
        74  |       5744  |         16  | v0ZJ? | 
        50  |       5721  |         15  | uq3Mc | 
        53  |       5878  |         45  | ?u 3 | 
        45  |       5717  |         24  | F__g | 
        63  |       5967  |         25  | UKS2 | 
        50  |       5676  |         38  | jk;N. | 
        72  |       5856  |         18  | UL633 | 
        53  |       5782  |         27  | 4I%q | 
        73  |       5968  |         41  | b;NF | 
        73  |       5927  |         67  | IsvG | 
        71  |       5648  |         29  | rJzEj | 
        67  |       5896  |         44  | ?5v? | 
        50  |       5859  |         92  | Z dWV | 
        48  |       5754  |         13  | qY%P | 
        67  |       5696  |         41  | Mf-C0 | 
        51  |       5864  |         72  | rUfP  | 
        49  |       5642  |         22  | EF-8 | 
        58  |       5807  |         27  | o;?S! | 
        51  |       5719  |         12  | WAdF | 
        72  |       5930  |         25  | pWEo | 
        63  |       5950  |         80  | JtlYQ | 
        75  |       5787  |         11  | fMfdB | 
        54  |       5701  |         88  | Z8eh | 
        52  |       5935  |         91  | hLmk | 
        74  |       5749  |         35  | w62: | 
        66  |       5815  |         68  | Fe!%l | 
        58  |       5745  |         20  | J4O7 | 
        48  |       5886  |         44  | T.3Fi | 
        58  |       5817  |         44  | iPTfW | 
        65  |       5692  |         76  | Wj F | 
        50  |       5926  |         98  | ;Ta0; | 
        55  |       5764  |         71  | QSqvG | 
        59  |       5894  |         51  | 1uuZ | 
        56  |       5900  |         98  | IjmH0 | 
        47  |       5932  |         18  | mBO. | 
        71  |       5938  |         46  | wrF2 | 
        67  |       5891  |         55  | .ng6 | 
        68  |       5707  |         26  |  fmF | 
        54  |       5698  |         45  | vIJi | 
        62  |       5890  |         10  | %86%x | 
        49  |       5779  |         68  | hHLgQ | 
        55  |       5717  |         47  | ;y;O | 
        73  |       5758  |         10  | !Puf | 
        72  |       5781  |         28  | qWlh | 
        46  |       5906  |         26  | 3WJ0 | 
        66  |       5975  |         52  | HTJ6y | 
        57  |       5821  |         64  | r5b: | 
        49  |       5685  |         81  | tBJa | 
        48  |       5859  |         24  | n_l2 | 
        75  |       5953  |         82  | kW-l- | 
        50  |       5727  |         57  | 1vVw8 | 
        47  |       5968  |         24  | v%a6 | 
        61  |       5904  |         17  | ihguH | 
        67  |       5674  |         39  | mna2s | 
        47  |       5854  |         26  | HSIY | 
        68  |       5797  |         43  | 9fjW | 
        46  |       5958  |         77  | FB;X | 
        75  |       5963  |         27  | 4u7fC | 
        73  |       5694  |         16  | rtRIr | 
        72  |       5776  |         75  | H YXi | 
        59  |       5966  |         51  | -r3cX | 
        59  |       5716  |         84  | Y%.I | 
        59  |       5920  |         54  | gBzN | 
        46  |       5836  |         49  | Q?zv | 
        67  |       5764  |         11  | Cfwz | 
        51  |       5764  |         61  | FDieb | 
        72  |       5914  |         23  | xJFq | 
        73  |       5696  |         38  | pbBU | 
        51  |       5690  |         10  | dUlp | 
        66  |       5820  |         38  | _iCxa | 
        50  |       5883  |         30  | 9!0It | 
